frame_idx	gaze_ori_l_x	gaze_ori_l_y	gaze_ori_l_z	gaze_dir_l_x	gaze_dir_l_y	gaze_dir_l_z	gaze_ori_r_x	gaze_ori_r_y	gaze_ori_r_z	gaze_dir_r_x	gaze_dir_r_y	gaze_dir_r_z	gaze_pos_vid_x	gaze_pos_vid_y	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]
2043	31.89900000	0.81300000	-20.59300000	-0.02870000	-0.21930000	0.97520000	-30.92400000	3.23200000	-21.66000000	0.00000000	-0.22600000	0.97410000	653.14000000	545.85000000	618.26000000	403.42000000	677.68000000	414.51000000
2044	31.89900000	0.81300000	-20.59300000	-0.02910000	-0.21850000	0.97540000	-30.92400000	3.23200000	-21.66000000	-0.00190000	-0.22710000	0.97390000	654.48000000	545.93000000	618.77000000	402.46000000	679.90000000	415.82000000
2045	31.89900000	0.81300000	-20.59300000	-0.02960000	-0.21790000	0.97550000	-30.92400000	3.23200000	-21.66000000	-0.00330000	-0.22760000	0.97380000	655.50000000	545.87000000	619.24000000	401.77000000	681.50000000	416.45000000
2045	31.89900000	0.81300000	-20.59300000	-0.03220000	-0.21660000	0.97570000	-30.92400000	3.23300000	-21.66000000	-0.00340000	-0.22930000	0.97340000	657.08000000	547.40000000	622.31000000	400.19000000	681.65000000	418.44000000
2046	31.89900000	0.81300000	-20.59300000	-0.02580000	-0.22200000	0.97470000	-30.92400000	3.23300000	-21.66100000	0.00650000	-0.23230000	0.97260000	647.72000000	552.79000000	614.88000000	406.63000000	669.94000000	422.04000000
2047	31.89900000	0.81300000	-20.59300000	-0.02510000	-0.22690000	0.97360000	-30.92400000	3.23300000	-21.66100000	0.00440000	-0.23230000	0.97260000	648.53000000	554.23000000	614.13000000	412.50000000	672.36000000	422.05000000
2048	31.89900000	0.81300000	-20.59300000	-0.02310000	-0.22200000	0.97480000	-30.92400000	3.23300000	-21.66100000	0.00600000	-0.23220000	0.97270000	646.46000000	551.83000000	611.69000000	406.64000000	670.52000000	421.88000000
2048	31.89900000	0.81300000	-20.59300000	-0.01850000	-0.22570000	0.97400000	-30.92400000	3.23300000	-21.66100000	0.00560000	-0.23280000	0.97250000	644.06000000	552.49000000	606.31000000	411.08000000	670.95000000	422.60000000
2049	31.89900000	0.81300000	-20.59300000	-0.01370000	-0.23280000	0.97240000	-30.92400000	3.23300000	-21.66100000	0.01470000	-0.23340000	0.97230000	636.05000000	557.76000000	600.64000000	419.51000000	660.26000000	423.38000000
2050	31.89900000	0.81300000	-20.59300000	-0.01370000	-0.22710000	0.97380000	-30.92400000	3.23400000	-21.66100000	0.01430000	-0.23430000	0.97210000	636.26000000	555.33000000	600.63000000	412.72000000	660.65000000	424.43000000
2051	31.89900000	0.81300000	-20.59300000	-0.01780000	-0.22300000	0.97470000	-30.92400000	3.23400000	-21.66100000	0.01310000	-0.23370000	0.97220000	639.28000000	553.99000000	605.42000000	407.86000000	662.10000000	423.78000000
2052	31.89900000	0.81300000	-20.59300000	-0.01850000	-0.22740000	0.97360000	-30.92400000	3.23400000	-21.66100000	0.01040000	-0.23380000	0.97220000	641.31000000	555.31000000	606.33000000	413.06000000	665.33000000	423.80000000
2053	31.89900000	0.81300000	-20.59300000	-0.02020000	-0.22810000	0.97340000	-30.92400000	3.23400000	-21.66200000	0.01230000	-0.23110000	0.97290000	641.17000000	554.88000000	608.34000000	413.87000000	663.10000000	420.61000000
2054	31.89900000	0.81300000	-20.59300000	-0.02230000	-0.22300000	0.97460000	-30.92400000	3.23400000	-21.66200000	0.01100000	-0.22990000	0.97320000	643.08000000	551.76000000	610.76000000	407.90000000	664.57000000	419.19000000
2054	31.89900000	0.81300000	-20.59300000	-0.02420000	-0.22310000	0.97450000	-30.92400000	3.23400000	-21.66200000	0.01320000	-0.22900000	0.97340000	642.89000000	552.31000000	612.96000000	407.96000000	662.03000000	418.09000000
2055	31.89900000	0.81300000	-20.59300000	-0.02420000	-0.22120000	0.97490000	-30.92400000	3.23500000	-21.66200000	0.01310000	-0.22800000	0.97360000	642.96000000	550.68000000	612.95000000	405.72000000	662.18000000	416.95000000
2055	31.89900000	0.81300000	-20.59300000	-0.02430000	-0.22630000	0.97380000	-30.92400000	3.23500000	-21.66200000	0.01230000	-0.22550000	0.97420000	643.47000000	551.70000000	613.11000000	411.80000000	663.12000000	413.93000000
2056	31.89900000	0.81300000	-20.59300000	-0.02580000	-0.22590000	0.97380000	-30.92400000	3.23500000	-21.66200000	0.01230000	-0.22470000	0.97440000	644.33000000	551.49000000	614.92000000	411.34000000	663.09000000	413.02000000
2057	31.89900000	0.81300000	-20.59300000	-0.02620000	-0.22910000	0.97310000	-30.92400000	3.23500000	-21.66200000	0.01340000	-0.22730000	0.97370000	643.91000000	555.40000000	615.42000000	415.09000000	661.77000000	416.15000000
2058	31.89900000	0.81300000	-20.59300000	-0.02590000	-0.22330000	0.97440000	-30.92400000	3.23500000	-21.66200000	0.01230000	-0.22690000	0.97380000	644.37000000	551.30000000	614.98000000	408.21000000	663.06000000	415.64000000
2059	31.89900000	0.81300000	-20.59300000	-0.02560000	-0.22300000	0.97450000	-30.92400000	3.23500000	-21.66200000	0.01290000	-0.22610000	0.97400000	643.86000000	550.70000000	614.66000000	407.87000000	662.35000000	414.62000000
2060	31.89900000	0.81300000	-20.59300000	-0.02420000	-0.23020000	0.97290000	-30.92400000	3.23600000	-21.66300000	0.01430000	-0.22520000	0.97420000	642.27000000	554.66000000	613.10000000	416.39000000	660.75000000	413.61000000
2060	31.89900000	0.81300000	-20.59300000	-0.02470000	-0.22870000	0.97320000	-30.92400000	3.23600000	-21.66300000	0.01510000	-0.22520000	0.97420000	642.08000000	554.03000000	613.61000000	414.60000000	659.85000000	413.67000000
2061	31.89900000	0.81300000	-20.59300000	-0.02400000	-0.22910000	0.97310000	-30.92400000	3.23600000	-21.66300000	0.01440000	-0.22490000	0.97430000	642.10000000	553.71000000	612.82000000	415.11000000	660.67000000	413.21000000
2062	31.89900000	0.81300000	-20.59300000	-0.02510000	-0.22810000	0.97330000	-30.92400000	3.23600000	-21.66300000	0.01500000	-0.22560000	0.97410000	642.39000000	553.99000000	614.15000000	413.93000000	659.92000000	414.11000000
2063	31.89900000	0.81300000	-20.59300000	-0.02470000	-0.22840000	0.97330000	-30.92400000	3.23600000	-21.66300000	0.01410000	-0.22710000	0.97380000	642.67000000	554.56000000	613.68000000	414.23000000	660.95000000	415.83000000
2064	31.89900000	0.81300000	-20.59300000	-0.02280000	-0.22820000	0.97330000	-30.92400000	3.23600000	-21.66300000	0.01580000	-0.22580000	0.97410000	640.60000000	553.69000000	611.39000000	414.07000000	659.01000000	414.34000000
2065	31.89900000	0.81300000	-20.59300000	-0.02400000	-0.22700000	0.97360000	-30.92500000	3.23600000	-21.66300000	0.01430000	-0.22700000	0.97380000	642.17000000	553.51000000	612.80000000	412.62000000	660.78000000	415.74000000
2066	31.89900000	0.81300000	-20.59300000	-0.02360000	-0.22500000	0.97410000	-30.92500000	3.23700000	-21.66400000	0.01370000	-0.22590000	0.97410000	642.24000000	551.35000000	612.28000000	410.17000000	661.42000000	414.46000000
2066	31.89900000	0.81300000	-20.59300000	-0.02310000	-0.22940000	0.97310000	-30.92500000	3.23700000	-21.66400000	0.01360000	-0.22690000	0.97380000	642.06000000	554.51000000	611.79000000	415.49000000	661.58000000	415.65000000
2067	31.89900000	0.81300000	-20.59300000	-0.02240000	-0.22430000	0.97430000	-30.92500000	3.23700000	-21.66400000	0.01410000	-0.22380000	0.97450000	641.35000000	549.45000000	610.89000000	409.36000000	661.00000000	411.92000000
2068	31.89900000	0.81300000	-20.59300000	-0.02260000	-0.22430000	0.97430000	-30.92500000	3.23700000	-21.66400000	0.01260000	-0.22420000	0.97450000	642.28000000	549.34000000	611.06000000	409.45000000	662.71000000	412.42000000
2069	31.89900000	0.81300000	-20.59300000	-0.02170000	-0.22990000	0.97300000	-30.92500000	3.23700000	-21.66400000	0.01370000	-0.22520000	0.97420000	641.19000000	553.54000000	610.10000000	416.03000000	661.50000000	413.67000000
2069	31.89900000	0.81300000	-20.59300000	-0.02110000	-0.22770000	0.97350000	-30.92500000	3.23700000	-21.66400000	0.01380000	-0.22560000	0.97410000	640.80000000	552.11000000	609.38000000	413.41000000	661.37000000	414.08000000
2070	31.89900000	0.81300000	-20.59300000	-0.02300000	-0.22240000	0.97470000	-30.92500000	3.23700000	-21.66400000	0.01350000	-0.22470000	0.97430000	642.02000000	548.85000000	611.57000000	407.08000000	661.66000000	412.96000000
2071	31.89900000	0.81300000	-20.59300000	-0.02110000	-0.22930000	0.97310000	-30.92500000	3.23800000	-21.66400000	0.01330000	-0.22300000	0.97470000	641.03000000	551.74000000	609.38000000	415.33000000	661.91000000	410.93000000
2072	31.89900000	0.81300000	-20.59300000	-0.02060000	-0.22280000	0.97470000	-30.92500000	3.23800000	-21.66400000	0.01440000	-0.22190000	0.97500000	640.09000000	547.06000000	608.72000000	407.62000000	660.58000000	409.72000000
2072	31.89900000	0.81300000	-20.59300000	-0.02180000	-0.22880000	0.97320000	-30.92500000	3.23800000	-21.66500000	0.01590000	-0.22340000	0.97460000	639.95000000	552.56000000	610.26000000	414.70000000	658.85000000	411.49000000
2073	31.89900000	0.81300000	-20.59300000	-0.02130000	-0.22480000	0.97420000	-30.92500000	3.23800000	-21.66500000	0.01700000	-0.22280000	0.97470000	639.01000000	549.79000000	609.56000000	410.01000000	657.59000000	410.81000000
2074	31.89900000	0.81300000	-20.59300000	-0.02180000	-0.22350000	0.97450000	-30.92500000	3.23800000	-21.66500000	0.01700000	-0.22230000	0.97480000	639.34000000	548.83000000	610.20000000	408.43000000	657.61000000	410.20000000
2075	31.89900000	0.81300000	-20.59300000	-0.02180000	-0.22660000	0.97370000	-30.92500000	3.23800000	-21.66500000	0.01470000	-0.22150000	0.97510000	640.61000000	549.77000000	610.15000000	412.17000000	660.28000000	409.23000000
2076	31.89900000	0.81300000	-20.59300000	-0.02230000	-0.22780000	0.97350000	-30.92500000	3.23800000	-21.66500000	0.01590000	-0.22230000	0.97490000	640.22000000	551.44000000	610.83000000	413.50000000	658.84000000	410.11000000
2077	31.89900000	0.81300000	-20.59300000	-0.02210000	-0.22840000	0.97330000	-30.92500000	3.23900000	-21.66500000	0.01600000	-0.22260000	0.97480000	640.05000000	551.97000000	610.53000000	414.24000000	658.79000000	410.50000000
2077	31.89900000	0.81300000	-20.59300000	-0.02240000	-0.22730000	0.97360000	-30.92500000	3.23900000	-21.66500000	0.01690000	-0.22200000	0.97490000	639.72000000	551.27000000	610.91000000	412.94000000	657.74000000	409.77000000
2078	31.89900000	0.81300000	-20.59300000	-0.02090000	-0.22370000	0.97440000	-30.92500000	3.23900000	-21.66500000	0.01710000	-0.22120000	0.97510000	638.69000000	548.12000000	609.06000000	408.74000000	657.43000000	408.85000000
2079	31.89900000	0.81300000	-20.59300000	-0.02060000	-0.23040000	0.97290000	-30.92500000	3.23900000	-21.66600000	0.01890000	-0.22150000	0.97500000	637.48000000	553.36000000	608.78000000	416.66000000	655.36000000	409.25000000
2080	31.89900000	0.81300000	-20.59300000	-0.02470000	-0.22250000	0.97460000	-30.92500000	3.23900000	-21.66600000	0.01820000	-0.22070000	0.97520000	640.22000000	548.52000000	613.57000000	407.22000000	656.10000000	408.27000000
2081	31.89900000	0.81300000	-20.59300000	-0.02440000	-0.22000000	0.97520000	-30.92500000	3.23900000	-21.66600000	0.01850000	-0.22220000	0.97480000	639.89000000	547.81000000	613.12000000	404.22000000	655.83000000	409.99000000
2082	31.89900000	0.81300000	-20.59300000	-0.02370000	-0.22260000	0.97460000	-30.92500000	3.23900000	-21.66600000	0.01790000	-0.22070000	0.97520000	639.87000000	548.21000000	612.43000000	407.41000000	656.51000000	408.25000000
2083	31.89900000	0.81300000	-20.59300000	-0.02280000	-0.22230000	0.97470000	-30.92500000	3.24000000	-21.66600000	0.01900000	-0.22090000	0.97510000	638.70000000	548.16000000	611.34000000	407.03000000	655.21000000	408.46000000
2083	31.89900000	0.81300000	-20.59300000	-0.02210000	-0.22370000	0.97440000	-30.92500000	3.24000000	-21.66600000	0.01900000	-0.22340000	0.97450000	638.28000000	550.26000000	610.47000000	408.65000000	655.20000000	411.53000000
2084	31.89900000	0.81300000	-20.59300000	-0.02250000	-0.22550000	0.97400000	-30.92500000	3.24000000	-21.66600000	0.01780000	-0.22310000	0.97460000	639.22000000	550.92000000	610.98000000	410.78000000	656.62000000	411.07000000
2085	31.89900000	0.81300000	-20.59300000	-0.02420000	-0.22140000	0.97490000	-30.92500000	3.24000000	-21.66700000	0.01960000	-0.22460000	0.97430000	639.13000000	550.48000000	612.98000000	405.99000000	654.45000000	412.91000000
2085	31.89900000	0.81300000	-20.59300000	-0.02150000	-0.22770000	0.97350000	-30.92500000	3.24000000	-21.66700000	0.01510000	-0.22580000	0.97410000	640.27000000	552.74000000	609.85000000	413.41000000	659.84000000	414.35000000
2086	31.89900000	0.81300000	-20.59300000	-0.02050000	-0.22440000	0.97430000	-30.92500000	3.24000000	-21.66700000	0.01710000	-0.22400000	0.97440000	638.45000000	549.97000000	608.57000000	409.49000000	657.39000000	412.21000000
2087	31.89900000	0.81300000	-20.59300000	-0.02100000	-0.22990000	0.97300000	-30.92500000	3.24000000	-21.66700000	0.01770000	-0.22470000	0.97430000	638.42000000	554.28000000	609.24000000	416.08000000	656.75000000	413.04000000
2087	31.89900000	0.81300000	-20.59300000	-0.02190000	-0.22120000	0.97500000	-30.92500000	3.24100000	-21.66700000	0.01720000	-0.22420000	0.97440000	639.24000000	548.68000000	610.21000000	405.71000000	657.36000000	412.45000000
2088	31.89900000	0.81300000	-20.59300000	-0.01990000	-0.22240000	0.97480000	-30.92500000	3.24100000	-21.66700000	0.01710000	-0.22300000	0.97470000	638.14000000	547.97000000	607.88000000	407.11000000	657.44000000	410.94000000
2089	31.89900000	0.81300000	-20.59300000	-0.02110000	-0.22240000	0.97470000	-30.92500000	3.24100000	-21.66700000	0.01820000	-0.22330000	0.97460000	638.17000000	548.85000000	609.27000000	407.09000000	656.14000000	411.37000000
2090	31.89900000	0.81300000	-20.59300000	-0.01970000	-0.22440000	0.97430000	-30.92500000	3.24100000	-21.66700000	0.01580000	-0.22270000	0.97480000	638.79000000	548.63000000	607.64000000	409.53000000	659.00000000	410.69000000
2091	31.89900000	0.81300000	-20.59300000	-0.02240000	-0.22460000	0.97420000	-30.92500000	3.24100000	-21.66800000	0.01720000	-0.22230000	0.97480000	639.53000000	549.75000000	610.89000000	409.72000000	657.34000000	410.20000000
2092	31.89900000	0.81300000	-20.59300000	-0.02340000	-0.22090000	0.97500000	-30.92500000	3.24100000	-21.66800000	0.01850000	-0.22160000	0.97500000	639.35000000	547.73000000	612.02000000	405.33000000	655.85000000	409.34000000
2092	31.89900000	0.81300000	-20.59300000	-0.02200000	-0.22570000	0.97390000	-30.92500000	3.24100000	-21.66800000	0.01830000	-0.22110000	0.97510000	638.63000000	550.11000000	610.44000000	411.11000000	655.99000000	408.77000000
2093	31.89900000	0.81300000	-20.59300000	-0.02130000	-0.22400000	0.97440000	-30.92500000	3.24100000	-21.66800000	0.01820000	-0.22090000	0.97510000	638.31000000	548.55000000	609.54000000	409.01000000	656.19000000	408.51000000
2094	31.89900000	0.81300000	-20.59300000	-0.02150000	-0.22290000	0.97460000	-30.92500000	3.24200000	-21.66800000	0.01870000	-0.22170000	0.97490000	638.09000000	548.55000000	609.76000000	407.76000000	655.53000000	409.48000000
2095	31.89900000	0.81300000	-20.59300000	-0.02560000	-0.22330000	0.97440000	-30.92500000	3.24200000	-21.66800000	0.01630000	-0.22140000	0.97510000	641.87000000	549.07000000	614.60000000	408.21000000	658.42000000	409.03000000
2096	31.89900000	0.81300000	-20.59300000	-0.02250000	-0.22070000	0.97510000	-30.92500000	3.24200000	-21.66800000	0.01870000	-0.22160000	0.97500000	638.68000000	547.45000000	610.90000000	405.16000000	655.59000000	409.38000000
2096	31.89900000	0.81300000	-20.59300000	-0.02080000	-0.22130000	0.97500000	-30.92500000	3.24200000	-21.66800000	0.01790000	-0.22080000	0.97520000	638.20000000	546.55000000	608.97000000	405.80000000	656.50000000	408.36000000
2097	31.89900000	0.81300000	-20.59300000	-0.02090000	-0.22350000	0.97450000	-30.92500000	3.24200000	-21.66900000	0.01840000	-0.22050000	0.97520000	637.94000000	547.92000000	609.08000000	408.39000000	655.90000000	407.97000000
2098	31.89900000	0.81300000	-20.59300000	-0.01850000	-0.22510000	0.97420000	-30.92500000	3.24200000	-21.66900000	0.01900000	-0.22330000	0.97460000	636.25000000	550.02000000	606.31000000	410.40000000	655.19000000	411.34000000
2099	31.89900000	0.81300000	-20.59300000	-0.01960000	-0.22140000	0.97500000	-30.92500000	3.24200000	-21.66900000	0.01930000	-0.22510000	0.97420000	636.72000000	549.28000000	607.57000000	405.93000000	654.85000000	413.44000000
2100	31.89900000	0.81300000	-20.59300000	-0.02120000	-0.22710000	0.97360000	-30.92500000	3.24300000	-21.66900000	0.01880000	-0.22360000	0.97450000	637.86000000	552.20000000	609.46000000	412.73000000	655.38000000	411.72000000
2100	31.89900000	0.81300000	-20.59300000	-0.02110000	-0.22360000	0.97440000	-30.92500000	3.24300000	-21.66900000	0.02000000	-0.22410000	0.97440000	637.14000000	550.64000000	609.35000000	408.61000000	653.99000000	412.31000000
2101	31.89900000	0.81300000	-20.59300000	-0.02080000	-0.22760000	0.97350000	-30.92500000	3.24300000	-21.66900000	0.01830000	-0.22390000	0.97440000	637.97000000	552.44000000	609.01000000	413.33000000	656.04000000	412.12000000
2102	31.89900000	0.81300000	-20.59300000	-0.02330000	-0.22650000	0.97370000	-30.92500000	3.24300000	-21.66900000	0.01500000	-0.22840000	0.97350000	641.36000000	554.04000000	612.01000000	411.97000000	659.90000000	417.39000000
2103	31.89900000	0.81300000	-20.59300000	-0.02140000	-0.22560000	0.97400000	-30.92500000	3.24300000	-21.66900000	0.01910000	-0.22840000	0.97340000	637.85000000	554.23000000	609.71000000	410.97000000	655.06000000	417.43000000
2104	31.89900000	0.81300000	-20.59300000	-0.02090000	-0.22600000	0.97390000	-30.92500000	3.24300000	-21.66900000	0.01990000	-0.22730000	0.97360000	637.05000000	553.82000000	609.08000000	411.38000000	654.06000000	416.08000000
2104	31.89900000	0.81300000	-20.59300000	-0.01900000	-0.22370000	0.97450000	-30.92500000	3.24300000	-21.67000000	0.02050000	-0.22790000	0.97350000	635.67000000	552.57000000	606.87000000	408.70000000	653.42000000	416.85000000
2105	31.89900000	0.81300000	-20.59300000	-0.01870000	-0.22890000	0.97330000	-30.92500000	3.24300000	-21.67000000	0.01980000	-0.22700000	0.97370000	635.88000000	554.78000000	606.59000000	414.82000000	654.16000000	415.80000000
2106	31.89900000	0.81300000	-20.59300000	-0.01610000	-0.23120000	0.97280000	-30.92500000	3.24400000	-21.67000000	0.02050000	-0.22880000	0.97330000	633.99000000	556.70000000	603.48000000	417.66000000	653.38000000	417.95000000
2107	31.89900000	0.81300000	-20.59300000	-0.01920000	-0.22840000	0.97340000	-30.92500000	3.24400000	-21.67000000	0.01910000	-0.22870000	0.97330000	636.56000000	555.38000000	607.13000000	414.26000000	655.00000000	417.81000000
2108	31.89900000	0.81300000	-20.59300000	-0.02100000	-0.23240000	0.97240000	-30.92500000	3.24400000	-21.67000000	0.01750000	-0.22740000	0.97360000	638.60000000	557.31000000	609.36000000	419.02000000	656.99000000	416.29000000
2108	31.89900000	0.81300000	-20.59300000	-0.01990000	-0.22970000	0.97310000	-30.92500000	3.24400000	-21.67000000	0.01610000	-0.22820000	0.97350000	638.78000000	555.20000000	608.04000000	415.82000000	658.60000000	417.21000000
2109	31.89900000	0.81300000	-20.59300000	-0.02060000	-0.22730000	0.97360000	-30.92500000	3.24400000	-21.67000000	0.01850000	-0.22750000	0.97360000	637.72000000	554.23000000	608.80000000	412.93000000	655.71000000	416.35000000
2110	31.89900000	0.81300000	-20.59300000	-0.02680000	-0.22640000	0.97370000	-30.92500000	3.24400000	-21.67100000	0.01640000	-0.23000000	0.97310000	642.54000000	556.51000000	616.09000000	411.94000000	658.27000000	419.36000000
2111	31.89900000	0.81300000	-20.59300000	-0.02250000	-0.22970000	0.97300000	-30.92500000	3.24400000	-21.67100000	0.01790000	-0.22850000	0.97340000	639.21000000	556.70000000	611.08000000	415.85000000	656.50000000	417.56000000
2112	31.89900000	0.81300000	-20.59300000	-0.02390000	-0.22770000	0.97340000	-30.92500000	3.24500000	-21.67100000	0.01680000	-0.22900000	0.97330000	640.62000000	555.87000000	612.72000000	413.44000000	657.73000000	418.14000000
2113	31.89900000	0.81300000	-20.59300000	-0.02590000	-0.22510000	0.97400000	-30.92500000	3.24500000	-21.67100000	0.01630000	-0.22940000	0.97320000	642.07000000	555.02000000	615.00000000	410.29000000	658.39000000	418.56000000
2114	31.89900000	0.81300000	-20.59300000	-0.02600000	-0.21960000	0.97530000	-30.92500000	3.24500000	-21.67100000	0.01470000	-0.22860000	0.97340000	643.04000000	551.29000000	615.04000000	403.79000000	660.27000000	417.65000000
2114	31.89900000	0.81300000	-20.59300000	-0.02320000	-0.22440000	0.97420000	-30.92500000	3.24500000	-21.67100000	0.01530000	-0.22850000	0.97340000	641.07000000	552.98000000	611.79000000	409.46000000	659.52000000	417.51000000
2115	31.89900000	0.81300000	-20.59300000	-0.02570000	-0.21850000	0.97550000	-30.92500000	3.24500000	-21.67100000	0.01460000	-0.22960000	0.97320000	642.92000000	551.40000000	614.68000000	402.46000000	660.38000000	418.82000000
2115	31.89900000	0.81300000	-20.59300000	-0.02580000	-0.22430000	0.97420000	-30.92500000	3.24500000	-21.67100000	0.01480000	-0.22790000	0.97360000	642.90000000	553.15000000	614.91000000	409.36000000	660.16000000	416.77000000
2116	31.89900000	0.81300000	-20.59300000	-0.02460000	-0.22400000	0.97430000	-30.92500000	3.24600000	-21.67200000	0.01500000	-0.22820000	0.97350000	642.11000000	552.93000000	613.49000000	409.06000000	659.95000000	417.18000000
2117	31.89900000	0.81300000	-20.59300000	-0.02140000	-0.22610000	0.97390000	-30.92500000	3.24600000	-21.67200000	0.01600000	-0.22730000	0.97370000	639.62000000	552.89000000	609.68000000	411.51000000	658.66000000	416.13000000
2118	31.89900000	0.81300000	-20.59300000	-0.02200000	-0.22240000	0.97470000	-30.92500000	3.24600000	-21.67200000	0.01610000	-0.22820000	0.97350000	639.90000000	551.67000000	610.33000000	407.15000000	658.57000000	417.21000000
2119	31.89900000	0.81300000	-20.59300000	-0.02370000	-0.22430000	0.97420000	-30.92500000	3.24600000	-21.67200000	0.01680000	-0.22840000	0.97340000	640.48000000	553.44000000	612.36000000	409.35000000	657.77000000	417.39000000
2119	31.89900000	0.81300000	-20.59300000	-0.02160000	-0.22880000	0.97330000	-30.92500000	3.24600000	-21.67200000	0.01590000	-0.23040000	0.97300000	639.84000000	556.35000000	609.93000000	414.70000000	658.87000000	419.84000000
2120	31.89900000	0.81300000	-20.59300000	-0.02010000	-0.23150000	0.97260000	-30.92500000	3.24600000	-21.67200000	0.01590000	-0.23000000	0.97310000	638.98000000	557.34000000	608.30000000	417.91000000	658.76000000	419.36000000
2121	31.89900000	0.81300000	-20.59300000	-0.02160000	-0.23100000	0.97270000	-30.92500000	3.24600000	-21.67200000	0.01590000	-0.23090000	0.97290000	639.81000000	557.95000000	610.00000000	417.33000000	658.77000000	420.34000000
2122	31.89900000	0.81300000	-20.59300000	-0.02070000	-0.23820000	0.97100000	-30.92500000	3.24700000	-21.67300000	0.01740000	-0.23220000	0.97250000	638.40000000	563.56000000	609.01000000	425.89000000	656.97000000	421.89000000
2123	31.89900000	0.81400000	-20.59300000	-0.02090000	-0.23320000	0.97220000	-30.92500000	3.24700000	-21.67300000	0.01750000	-0.23120000	0.97270000	638.52000000	559.81000000	609.21000000	419.99000000	656.95000000	420.79000000
2124	31.89900000	0.81400000	-20.59400000	-0.02130000	-0.22970000	0.97300000	-30.92500000	3.24700000	-21.67300000	0.01840000	-0.23100000	0.97280000	638.21000000	557.97000000	609.64000000	415.87000000	655.86000000	420.53000000
2125	31.89900000	0.81400000	-20.59400000	-0.01940000	-0.23240000	0.97240000	-30.92500000	3.24700000	-21.67300000	0.01770000	-0.23050000	0.97290000	637.49000000	558.51000000	607.37000000	419.07000000	656.65000000	419.90000000
2125	31.89900000	0.81400000	-20.59400000	-0.01780000	-0.23140000	0.97270000	-30.92600000	3.24700000	-21.67300000	0.01810000	-0.23180000	0.97260000	636.38000000	558.29000000	605.53000000	417.87000000	656.19000000	421.49000000
2126	31.89900000	0.81400000	-20.59400000	-0.01930000	-0.24010000	0.97060000	-30.92600000	3.24700000	-21.67300000	0.01770000	-0.23140000	0.97270000	637.52000000	564.34000000	607.47000000	428.23000000	656.73000000	421.01000000
2127	31.89900000	0.81400000	-20.59400000	-0.01810000	-0.23570000	0.97170000	-30.92600000	3.24800000	-21.67300000	0.01780000	-0.23380000	0.97210000	636.75000000	562.10000000	605.98000000	423.01000000	656.52000000	423.80000000
2127	31.89900000	0.81400000	-20.59400000	-0.01770000	-0.23580000	0.97160000	-30.92600000	3.24800000	-21.67400000	0.01910000	-0.23410000	0.97200000	635.72000000	562.59000000	605.42000000	423.09000000	655.00000000	424.23000000
2128	31.89900000	0.81400000	-20.59400000	-0.01930000	-0.23110000	0.97280000	-30.92600000	3.24800000	-21.67400000	0.01790000	-0.23240000	0.97250000	637.34000000	558.81000000	607.25000000	417.44000000	656.44000000	422.18000000
2129	31.89900000	0.81400000	-20.59400000	-0.02070000	-0.23020000	0.97290000	-30.92600000	3.24800000	-21.67400000	0.01760000	-0.23330000	0.97230000	638.33000000	559.24000000	608.96000000	416.41000000	656.75000000	423.25000000
2130	31.89900000	0.81400000	-20.59400000	-0.02070000	-0.23290000	0.97230000	-30.92600000	3.24800000	-21.67400000	0.01770000	-0.23040000	0.97290000	638.28000000	559.20000000	609.02000000	419.61000000	656.65000000	419.84000000
2130	31.89900000	0.81400000	-20.59400000	-0.02230000	-0.23560000	0.97160000	-30.92600000	3.24900000	-21.67400000	0.01680000	-0.23060000	0.97290000	639.76000000	561.31000000	610.95000000	422.85000000	657.79000000	420.05000000
2132	31.89900000	0.81400000	-20.59400000	-0.02100000	-0.22970000	0.97300000	-30.92600000	3.24900000	-21.67400000	0.01750000	-0.23120000	0.97280000	638.53000000	557.67000000	609.26000000	415.80000000	656.87000000	420.72000000
2132	31.89900000	0.81400000	-20.59400000	-0.02170000	-0.22820000	0.97340000	-30.92600000	3.24900000	-21.67400000	0.01740000	-0.23070000	0.97290000	639.04000000	556.72000000	610.13000000	414.04000000	657.05000000	420.18000000
2133	31.89900000	0.81400000	-20.59400000	-0.02000000	-0.23300000	0.97230000	-30.92600000	3.24900000	-21.67500000	0.01820000	-0.23110000	0.97280000	637.59000000	559.60000000	608.19000000	419.81000000	656.07000000	420.62000000
2134	31.89900000	0.81400000	-20.59400000	-0.02220000	-0.22890000	0.97320000	-30.92600000	3.24900000	-21.67500000	0.01810000	-0.23070000	0.97290000	638.89000000	557.47000000	610.73000000	414.87000000	656.17000000	420.13000000
2135	31.89900000	0.81400000	-20.59400000	-0.02230000	-0.23120000	0.97270000	-30.92600000	3.24900000	-21.67500000	0.01720000	-0.23210000	0.97260000	639.52000000	559.40000000	610.87000000	417.61000000	657.32000000	421.79000000
2136	31.89900000	0.81400000	-20.59400000	-0.02030000	-0.23360000	0.97210000	-30.92600000	3.25000000	-21.67500000	0.01590000	-0.23040000	0.97300000	639.15000000	558.98000000	608.57000000	420.48000000	658.86000000	419.80000000
